,nickname,name.compound,name.smiles
58,BNCz-DMAC,None,CC1(C)C2=CC=CC=C2N(C3=C1C=CC=C3)C4=CC5=C(C(N6C7=C8C=C(C(C)(C)C)C=C7C9=CC(C(C)(C)C)=CCC69)=C4)B8C(C=C(C(C)(C)C)C=C%10%11)=C%10N5C%12=C%11C=C(C(C)(C)C)C=C%12
59,BNCz-PXZ,None,CC(C1=CCC2N(C3=C4C=C(C(C)(C)C)C=C3C2=C1)C5=CC(N6C7=CC=CC=C7OC8=C6C=CC=C8)=CC9=C5B4C(C=C(C(C)(C)C)C=C%10%11)=C%10N9C%12=C%11C=C(C(C)(C)C)C=C%12)(C)C
60,BCzBN-BO,None,CC(C)C1=CC(B2C3=C4C5=C(C(N6C7=C8C=C(C(C)(C)C)C=C7C9=CC(C(C)(C)C)=CCC69)=C3OC%10=CC=C(C(C)C)C=C2%10)B8C(C=C(C(C)(C)C)C=C%11%12)=C%11N5C%13=C%12C=C(C(C)(C)C)C=C%13)=C(O4)C=C1
61,FlCzBN-BO,None,CC(C)C1=CC(B2C3=C4C5=C(C(N6C7=C8C=C(C9(C%10=CC=C(C(C)(C)C)C=C%10)C(C=CC=C%11)=C%11C%12=C9C=CC=C%12)C=C7C%13=C6C=CC(C%14(C%15=CC=C(C(C)(C)C)C=C%15)C(C=CC=C%16)=C%16C%17=C%14C=CC=C%17)=C%13)=C3OC%18=CC=C(C(C)C)C=C2%18)B8C(C=C(C%19(C%20=CC=C(C(C)(C)C)C=C%20)C(C=CC=C%21)=C%21C%22=C%19C=CC=C%22)C=C%23%24)=C%23N5C%25=C%24C=C(C%26(C%27=CC=C(C(C)(C)C)C=C%27)C(C=CC=C%28)=C%28C%29=C%26C=CC=C%29)C=C%25)=C(O4)C=C1
62,P-TC,"9-(5'-(4-(9H-carbazol-9-yl)phenyl)-4''-(4-(hexyloxy)-9H-carbazol-9-yl)-[1,1':3',1''-terphenyl]-4-yl)-4-methoxy-9H-carbazole",COC1=CC=CC2=C1C3=C(C=CC=C3)N2C(C=C4)=CC=C4C5=CC(C6=CC=C(N7C(C=CC=C8)=C8C9=C7C=CC=C9)C=C6)=CC(C%10=CC=C(N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13OCCCCCC)C=C%10)=C5
63,P-TCFu,"9-(5'-(4-(9H-carbazol-9-yl)phenyl)-4''-(4-((6-(4-(9-(4-(pentyloxy)phenyl)-9H-fluoren-9-yl)phenoxy)hexyl)oxy)-9H-carbazol-9-yl)-[1,1':3',1''-terphenyl]-4-yl)-4-methoxy-9H-carbazole",COC1=CC=CC2=C1C3=C(C=CC=C3)N2C(C=C4)=CC=C4C5=CC(C6=CC=C(N7C(C=CC=C8)=C8C9=C7C=CC=C9)C=C6)=CC(C%10=CC=C(N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13OCCCCCCOC%14=CC=C(C%15(C%16=CC=C(OCCCCC)C=C%16)C(C=CC=C%17)=C%17C%18=C%15C=CC=C%18)C=C%14)C=C%10)=C5
64,P-CzTCFu,"4-((6-(9H-fluoren-9-yl)hexyl)oxy)-9-(4''-(4-methoxy-9H-carbazol-9-yl)-5'-(4-(4-((6-(4-(9-(4-(pentyloxy)phenyl)-9H-fluoren-9-yl)phenoxy)hexyl)oxy)-9H-carbazol-9-yl)phenyl)-[1,1':3',1''-terphenyl]-4-yl)-9H-carbazole",COC1=CC=CC2=C1C3=C(C=CC=C3)N2C(C=C4)=CC=C4C5=CC(C6=CC=C(N7C(C=CC=C8)=C8C9=C7C=CC=C9OCCCCCCC%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C6)=CC(C%13=CC=C(N%14C(C=CC=C%15)=C%15C%16=C%14C=CC=C%16OCCCCCCOC%17=CC=C(C%18(C%19=CC=C(OCCCCC)C=C%19)C(C=CC=C%20)=C%20C%21=C%18C=CC=C%21)C=C%17)C=C%13)=C5
65,P-CzTC,"4-((6-(9H-fluoren-9-yl)hexyl)oxy)-9-(4''-(4-(hexyloxy)-9H-carbazol-9-yl)-5'-(4-(4-methoxy-9H-carbazol-9-yl)phenyl)-[1,1':3',1''-terphenyl]-4-yl)-9H-carbazole",COC1=CC=CC2=C1C3=C(C=CC=C3)N2C(C=C4)=CC=C4C5=CC(C6=CC=C(N7C(C=CC=C8)=C8C9=C7C=CC=C9OCCCCCCC%10C(C=CC=C%11)=C%11C%12=C%10C=CC=C%12)C=C6)=CC(C%13=CC=C(N%14C(C=CC=C%15)=C%15C%16=C%14C=CC=C%16OCCCCCC)C=C%13)=C5
66,AQ-TPA,"2,3-bis(4-(diphenylamino)phenyl)anthracene-9,10-dione",O=C1C2=C(C=C(C3=CC=C(N(C4=CC=CC=C4)C5=CC=CC=C5)C=C3)C(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)=C2)C(C9=CC=CC=C91)=O
67,AQ-PTPA,"2,3-bis(4-(di([1,1'-biphenyl]-4-yl)amino)phenyl)anthracene-9,10-dione",O=C1C2=C(C=C(C3=CC=C(N(C4=CC=C(C5=CC=CC=C5)C=C4)C6=CC=C(C7=CC=CC=C7)C=C6)C=C3)C(C8=CC=C(N(C9=CC=C(C%10=CC=CC=C%10)C=C9)C%11=CC=C(C%12=CC=CC=C%12)C=C%11)C=C8)=C2)C(C%13=CC=CC=C%131)=O
68,AQ-PDMAC,"2,3-bis(4-(9,9-dimethylacridin-10(9H)-yl)phenyl)anthracene-9,10-dione",O=C1C2=C(C=C(C3=CC=C(N4C5=CC=CC=C5C(C)(C)C6=C4C=CC=C6)C=C3)C(C7=CC=C(N(C8=CC=CC=C8C9(C)C)C%10=C9C=CC=C%10)C=C7)=C2)C(C%11=CC=CC=C%111)=O
69,AQ-PSFAC,"2,3-bis(4-(10H-spiro[acridine-9,9'-fluoren]-10-yl)phenyl)anthracene-9,10-dione",O=C1C2=C(C=C(C3=CC=C(N4C5=CC=CC=C5C6(C(C=CC=C7)=C7C8=C6C=CC=C8)C9=C4C=CC=C9)C=C3)C(C%10=CC=C(N(C%11=CC=CC=C%11C%12%13C(C=CC=C%14)=C%14C%15=C%13C=CC=C%15)C%16=C%12C=CC=C%16)C=C%10)=C2)C(C%17=CC=CC=C%171)=O
70,QAO-0,"3,7,11-tris(4-methoxyphenyl)quinolino[3,2,1-de]acridine-5,9-dione",COC(C=C1)=CC=C1C2=CC(C3=O)=C4N(C(C=CC(C5=CC=C(OC)C=C5)=C6)=C6C(C4=C2)=O)C7=C3C=C(C8=CC=C(OC)C=C8)C=C7
71,2CzphQAO,"3,7,11-tris(4-((6-(4-((5-(9H-carbazol-9-yl)pentyl)oxy)-9H-carbazol-9-yl)hexyl)oxy)phenyl)quinolino[3,2,1-de]acridine-5,9-dione",O=C(C1=CC(C2=CC=C(OCCCCCCN3C(C=CC=C4)=C4C5=C3C=CC=C5OCCCCCN6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C2)=C9)C%10=C(C=CC(C%11=CC=C(OCCCCCCN%12C(C=CC=C%13)=C%13C%14=C%12C=CC=C%14OCCCCCN%15C(C=CC=C%16)=C%16C%17=C%15C=CC=C%17)C=C%11)=C%10)N(C1=C9C%18=O)C%19=C%18C=C(C%20=CC=C(OCCCCCCN%21C(C=CC=C%22OCCCCCN%23C(C=CC=C%24)=C%24C%25=C%23C=CC=C%25)=C%22C%26=C%21C=CC=C%26)C=C%20)C=C%19
72,TPA-CN-N4-CH3,"12-(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)-2,7-bis(2,6-dimethylphenyl)dipyrido[3,2-a:2',3'-c]phenazine-11-carbonitrile",CC1=CC=CC(C)=C1C(C=N2)=CC3=C2C(N=CC(C4=C(C)C=CC=C4C)=C5)=C5C6=NC(C=C7C#N)=C(N=C63)C=C7C(C=C8)=CC=C8N(C9=CC=C(C(C)(C)C)C=C9)C%10=CC=C(C(C)(C)C)C=C%10
73,BNCZ,None,CC(C1=CC(C2=C(N3C4=C5B6C7=C(C(C8=C9C=CC(C(C)(C)C)=C8)=CC(C(C)(C)C)=C7)N9C5=CC=C4)C6=CC(C(C)(C)C)=C2)=C3C=C1)(C)C
74,BNCz-OPh,None,CC(C1=CC(C2=C(N3C4=C5B6C7=C(C(C8=C9C=CC(C(C)(C)C)=C8)=CC(C(C)(C)C)=C7)N9C5=CC(OC%10=CC=CC=C%10)=C4)C6=CC(C(C)(C)C)=C2)=C3C=C1)(C)C
75,BNCZ-OTPA,None,CC(C1=CC(C2=C(N3C4=C5B6C7=C(C(C8=C9C=CC(C(C)(C)C)=C8)=CC(C(C)(C)C)=C7)N9C5=CC(OC%10=CC=C(N(C%11=CC=CC=C%11)C%12=CC=CC=C%12)C=C%10)=C4)C6=CC(C(C)(C)C)=C2)=C3C=C1)(C)C
76,TRZ-2MeO-TE,"2,4-dimethoxy-6-(thianthren-1-yl)-1,3,5-triazine",COC1=NC(OC)=NC(C2=CC=CC3=C2SC4=C(C=CC=C4)S3)=N1
77,TRZ-Cl-2TE,"2-chloro-4,6-di(thianthren-1-yl)-1,3,5-triazine",ClC1=NC(C2=CC=CC3=C2SC4=C(C=CC=C4)S3)=NC(C5=CC=CC6=C5SC7=C(C=CC=C7)S6)=N1
78,TRZ-2Cl-TE,"2,4-dichloro-6-(thianthren-1-yl)-1,3,5-triazine",ClC1=NC(Cl)=NC(C2=CC=CC3=C2SC4=C(C=CC=C4)S3)=N1
79,TRZ-Cz-TE,"9-(4-phenyl-6-(thianthren-1-yl)-1,3,5-triazin-2-yl)-9H-carbazole",C1(C2=NC(C3=CC=CC=C3)=NC(N4C(C=CC=C5)=C5C6=C4C=CC=C6)=N2)=CC=CC7=C1SC8=C(C=CC=C8)S7
80,TRZ-2Ph-TE,"2,4-diphenyl-6-(thianthren-1-yl)-1,3,5-triazine",C1(C2=NC(C3=CC=CC=C3)=NC(C4=CC=CC=C4)=N2)=CC=CC5=C1SC6=C(C=CC=C6)S5
81,TRZ-STFMe,"1'-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-2'-methyl-10-phenyl-10H-spiro[acridine-9,9'-fluorene]",CC1=C(C2=CC=C(C3=NC(C4=CC=CC=C4)=NC(C5=CC=CC=C5)=N3)C=C2)C6=C(C=C1)C7=CC=CC=C7C68C(C=CC=C9)=C9N(C%10=CC=CC=C%10)C%11=C8C=CC=C%11
82,TRZ-STFPh,"1'-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)phenyl)-2',10-diphenyl-10H-spiro[acridine-9,9'-fluorene]",C12=CC=CC=C1C3(C(C=CC=C4)=C4N(C5=CC=CC=C5)C6=C3C=CC=C6)C7=C2C=CC(C8=CC=CC=C8)=C7C9=CC=C(C%10=NC(C%11=CC=CC=C%11)=NC(C%12=CC=CC=C%12)=N%10)C=C9
83,SO-OZ,"4,6-bis(4-(10H-phenoxazin-10-yl)phenyl)dibenzo[b,d]thiophene 5,5-dioxide",O=S1(C2=C(C3=C1C(C4=CC=C(N5C(C=CC=C6)=C6OC7=C5C=CC=C7)C=C4)=CC=C3)C=CC=C2C8=CC=C(N9C(C=CC=C%10)=C%10OC%11=C9C=CC=C%11)C=C8)=O
84,SO-AD,"4,6-bis(4-(9,9-dimethylacridin-10(9H)-yl)phenyl)dibenzo[b,d]thiophene 5,5-dioxide",O=S1(C2=C(C3=C1C(C4=CC=C(N5C(C=CC=C6)=C6C(C)(C)C7=C5C=CC=C7)C=C4)=CC=C3)C=CC=C2C8=CC=C(N9C(C=CC=C%10)=C%10C(C)(C)C%11=C9C=CC=C%11)C=C8)=O
85,3Ph-4CzBN,"(2M,3P,5M,6P)-2,3,5,6-tetrakis(4-([1,1':3',1''-terphenyl]-5'-yl)-9H-carbazol-9-yl)benzonitrile",N#CC1=C(N2C(C=CC=C3C4=CC(C5=CC=CC=C5)=CC(C6=CC=CC=C6)=C4)=C3C7=C2C=CC=C7)[C@@](N8C(C=CC=C9)=C9C%10=C8C=CC=C%10C%11=CC(C%12=CC=CC=C%12)=CC(C%13=CC=CC=C%13)=C%11)=CC(N%14C(C=CC=C%15C%16=CC(C%17=CC=CC=C%17)=CC(C%18=CC=CC=C%18)=C%16)=C%15C%19=C%14C=CC=C%19)=[C@]1N%20C(C=CC=C%21)=C%21C%22=C%20C=CC=C%22C%23=CC(C%24=CC=CC=C%24)=CC(C%25=CC=CC=C%25)=C%23
86,4CzBN,"(2s,3r,5s,6s)-2,3,5,6-tetra(9H-carbazol-9-yl)benzonitrile",N#CC1=[C@@]([N@@]2C(C=CC=C3)=C3C4=C2C=CC=C4)[C@@]([N@@]5C(C=CC=C6)=C6C7=C5C=CC=C7)=C[C@]([N@]8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=[C@]1[N@]%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13
87,TCz-2mCNTrz,"3,3',3''-(1,3,5-triazine-2,4,6-triyl)tris(2-(9H-carbazol-9-yl)benzonitrile)",N#CC1=C(N2C(C=CC=C3)=C3C4=C2C=CC=C4)C(C5=NC(C6=CC=CC(C#N)=C6N7C(C=CC=C8)=C8C9=C7C=CC=C9)=NC(C%10=CC=CC(C#N)=C%10N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13)=N5)=CC=C1
88,TCz-4mCNTrz,"3,3',3''-(1,3,5-triazine-2,4,6-triyl)tris(4-(9H-carbazol-9-yl)benzonitrile)",N#CC1=CC=C(N2C(C=CC=C3)=C3C4=C2C=CC=C4)C(C5=NC(C6=CC(C#N)=CC=C6N7C(C=CC=C8)=C8C9=C7C=CC=C9)=NC(C%10=CC(C#N)=CC=C%10N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13)=N5)=C1
89,TCz-pCNTrz,"4,4',4''-(1,3,5-triazine-2,4,6-triyl)tris(3-(9H-carbazol-9-yl)benzonitrile)",N#CC1=CC=C(C2=NC(C3=CC=C(C#N)C=C3N4C(C=CC=C5)=C5C6=C4C=CC=C6)=NC(C7=CC=C(C#N)C=C7N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=N2)C(N%11C(C=CC=C%12)=C%12C%13=C%11C=CC=C%13)=C1
90,PBD,"2-([1,1'-biphenyl]-4-yl)-5-(4-(tert-butyl)phenyl)-1,3,4-oxadiazole",CC(C)(C)C(C=C1)=CC=C1C2=NN=C(C3=CC=C(C4=CC=CC=C4)C=C3)O2
91,TTPA,"4,4'-(cyclohexane-1,1-diyl)bis(N,N-di-p-tolylaniline)",CC(C=C1)=CC=C1N(C2=CC=C(C)C=C2)C(C=C3)=CC=C3C4(C5=CC=C(N(C6=CC=C(C)C=C6)C7=CC=C(C)C=C7)C=C5)CCCCC4
92,p-CZTRPT,"10-(4-(4-(4-(9H-carbazol-9-yl)phenyl)-6-phenyl-1,3,5-triazin-2-yl)phenyl)-10H-phenothiazine",C1(C2=CC=CC=C2)=NC(C3=CC=C(N4C(C=CC=C5)=C5SC6=C4C=CC=C6)C=C3)=NC(C7=CC=C(N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)C=C7)=N1
93,p-OMeCZTRPT,"10-(4-(4-(4-(1,6-dimethoxy-9H-fluoren-9-yl)phenyl)-6-phenyl-1,3,5-triazin-2-yl)phenyl)-10H-phenothiazine",COC1=CC=CC2=C1C(C3=C2C=C(OC)C=C3)C(C=C4)=CC=C4C5=NC(C6=CC=C(N7C(C=CC=C8)=C8SC9=C7C=CC=C9)C=C6)=NC(C%10=CC=CC=C%10)=N5
94,o-CZTRPT,"10-(4-(4-(2-(9H-carbazol-9-yl)phenyl)-6-phenyl-1,3,5-triazin-2-yl)phenyl)-10H-phenothiazine",C1(C2=CC=C(N3C(C=CC=C4)=C4SC5=C3C=CC=C5)C=C2)=NC(C6=CC=CC=C6)=NC(C7=CC=CC=C7N8C(C=CC=C9)=C9C%10=C8C=CC=C%10)=N1
95,o-MeCZTRPT,"(r)-10-(4-(4-(2-(3,6-dimethoxy-9H-carbazol-9-yl)phenyl)-6-phenyl-1,3,5-triazin-2-yl)phenyl)-10H-phenothiazine",COC(C=C1)=CC2=C1[N@@](C3=C2C=C(OC)C=C3)[C@@]4=CC=CC=C4C5=NC(C6=CC=C(N7C(C=CC=C8)=C8SC9=C7C=CC=C9)C=C6)=NC(C%10=CC=CC=C%10)=N5
96,LB-T,"8,11-bis(4-(diphenylamino)phenyl)acenaphtho[1,2-b]quinoxaline-3,4-dicarbonitrile",N#CC1=C2C(C3=CC=C2C#N)=C(C=C1)C(C3=N4)=NC5=C4C(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)=CC=C5C9=CC=C(N(C%10=CC=CC=C%10)C%11=CC=CC=C%11)C=C9
97,LB-Y,"9,10-bis(4-(diphenylamino)phenyl)acenaphtho[1,2-b]quinoxaline-3,4-dicarbonitrile",N#CC1=C2C(C3=CC=C2C#N)=C(C=C1)C(C3=N4)=NC5=C4C=C(C6=CC=C(N(C7=CC=CC=C7)C8=CC=CC=C8)C=C6)C(C9=CC=C(N(C%10=CC=CC=C%10)C%11=CC=CC=C%11)C=C9)=C5
98,2tBuTPA-QxCN,"5,8-bis(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)-2,3-bis(4-(tert-butyl)phenyl)quinoxaline-6,7-dicarbonitrile",CC(C)(C)C(C=C1)=CC=C1C2=NC3=C(C4=CC=C(N(C5=CC=C(C(C)(C)C)C=C5)C6=CC=C(C(C)(C)C)C=C6)C=C4)C(C#N)=C(C#N)C(C7=CC=C(N(C8=CC=C(C(C)(C)C)C=C8)C9=CC=C(C(C)(C)C)C=C9)C=C7)=C3N=C2C%10=CC=C(C(C)(C)C)C=C%10
99,4tBuTPA-QxCN,"2,3,5,8-tetrakis(4-(bis(4-(tert-butyl)phenyl)amino)phenyl)quinoxaline-6,7-dicarbonitrile",CC(C)(C)C(C=C1)=CC=C1N(C2=CC=C(C(C)(C)C)C=C2)C(C=C3)=CC=C3C4=C(N=C(C5=CC=C(N(C6=CC=C(C(C)(C)C)C=C6)C7=CC=C(C(C)(C)C)C=C7)C=C5)C(C8=CC=C(N(C9=CC=C(C(C)(C)C)C=C9)C%10=CC=C(C(C)(C)C)C=C%10)C=C8)=N%11)C%11=C(C%12=CC=C(N(C%13=CC=C(C(C)(C)C)C=C%13)C%14=CC=C(C(C)(C)C)C=C%14)C=C%12)C(C#N)=C4C#N
100,2BPy-mTC,"(3-(3,6-di-tert-butyl-9H-carbazol-9-yl)phenyl)(pyridin-2-yl)methanone",O=C(C1=NC=CC=C1)C2=CC=CC(N3C(C=CC(C(C)(C)C)=C4)=C4C5=C3C=CC(C(C)(C)C)=C5)=C2
101,BSeN-Cz,"11,14-di-tert-butyl-7-(3,6-di-tert-butyl-9H-carbazol-9-yl)-5-selena-8b-aza-15b-borabenzo[a]naphtho[1,2,3-hi]aceanthrylene",CC(C)(C)C(C=C1C2=C3C=CC(C(C)(C)C)=C2)=CC4=C1N3C5=C(B4C6=C(C=CC=C6)[Se]7)C7=CC(N8C(C=CC(C(C)(C)C)=C9)=C9C%10=C8C=CC(C(C)(C)C)=C%10)=C5
102,BSeN-DCz,"11,14-di-tert-butyl-7-(3,3'',6,6''-tetra-tert-butyl-9'H-[9,3':6',9''-tercarbazol]-9'-yl)-5-selena-8b-aza-15b-borabenzo[a]naphtho[1,2,3-hi]aceanthrylene",CC(C)(C)C(C=C1C2=C3C=CC(C(C)(C)C)=C2)=CC4=C1N3C5=C(B4C6=C(C=CC=C6)[Se]7)C7=CC(N8C(C=CC(N9C(C=CC(C(C)(C)C)=C%10)=C%10C%11=C9C=CC(C(C)(C)C)=C%11)=C%12)=C%12C%13=C8C=CC(N%14C(C=CC(C(C)(C)C)=C%15)=C%15C%16=C%14C=CC(C(C)(C)C)=C%16)=C%13)=C5
103,BSeN-TCz,"11,14-di-tert-butyl-7-(3,3'''',6,6''''-tetra-tert-butyl-6',6'''-bis(3,6-di-tert-butyl-9H-carbazol-9-yl)-9''H-[9,3':9',3'':6'',9''':3''',9''''-quinquecarbazol]-9''-yl)-5-selena-8b-aza-15b-borabenzo[a]naphtho[1,2,3-hi]aceanthrylene",CC(C)(C)C(C=C1C2=C3C=CC(C(C)(C)C)=C2)=CC4=C1N3C5=C(B4C6=C(C=CC=C6)[Se]7)C7=CC(N8C(C=CC(N9C(C=CC(N%10C(C=CC(C(C)(C)C)=C%11)=C%11C%12=C%10C=CC(C(C)(C)C)=C%12)=C%13)=C%13C%14=C9C=CC(N%15C(C=CC(C(C)(C)C)=C%16)=C%16C%17=C%15C=CC(C(C)(C)C)=C%17)=C%14)=C%18)=C%18C%19=C8C=CC(N%20C(C=CC(N%21C(C=CC(C(C)(C)C)=C%22)=C%22C%23=C%21C=CC(C(C)(C)C)=C%23)=C%24)=C%24C%25=C%20C=CC(N%26C(C=CC(C(C)(C)C)=C%27)=C%27C%28=C%26C=CC(C(C)(C)C)=C%28)=C%25)=C%19)=C5
104,DPA-bisICZ,None,C1(N(C2=CC=CC=C2)C3=CC=CC=C3)=CC4=C(N5C(C4=CC(N(C6=CC=CC=C6)C7=CC=CC=C7)=C8)=C8C9=C5C=C%10C(N%11C%12=C%10C=C(N(C%13=CC=CC=C%13)C%14=CC=CC=C%14)C=C%12C%15=CC(N(C%16=CC=CC=C%16)C%17=CC=CC=C%17)=CC=C%15%11)=C9)C=C1
105,tBuDPA-bisICZ,None,CC(C)(C)C(C=C1)=CC=C1N(C2=CC=C(C(C)(C)C)C=C2)C3=CC4=C(N5C(C4=CC(N(C6=CC=C(C(C)(C)C)C=C6)C7=CC=C(C(C)(C)C)C=C7)=C8)=C8C9=C5C=C%10C(N%11C%12=C%10C=C(N(C%13=CC=C(C(C)(C)C)C=C%13)C%14=CC=C(C(C)(C)C)C=C%14)C=C%12C%15=CC(N(C%16=CC=C(C(C)(C)C)C=C%16)C%17=CC=C(C(C)(C)C)C=C%17)=CC=C%15%11)=C9)C=C3
106,MeODPA-bisICZ,None,COC(C=C1)=CC=C1N(C2=CC=C(OC)C=C2)C3=CC4=C(N5C(C4=CC(N(C6=CC=C(OC)C=C6)C7=CC=C(OC)C=C7)=C8)=C8C9=C5C=C%10C(N%11C%12=C%10C=C(N(C%13=CC=C(OC)C=C%13)C%14=CC=C(OC)C=C%14)C=C%12C%15=CC(N(C%16=CC=C(OC)C=C%16)C%17=CC=C(OC)C=C%17)=CC=C%15%11)=C9)C=C3
107,CNQP-TPA,"3,6-bis(4-(diphenylamino)phenyl)dipyrido[3,2-a:2',3'-c]phenazine-11,12-dicarbonitrile",N#CC1=C(C#N)C=C(N=C(C(C=CC(C2=CC=C(N(C3=CC=CC=C3)C4=CC=CC=C4)C=C2)=N5)=C5C6=C7C=CC(C8=CC=C(N(C9=CC=CC=C9)C%10=CC=CC=C%10)C=C8)=N6)C7=N%11)C%11=C1
108,TRZ-pCz,"9,9'-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)-[1,1'-biphenyl]-2,4'-diyl)bis(9H-carbazole)",C1(N2C(C=CC=C3)=C3C4=C2C=CC=C4)=CC=C(C5=C(N6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C(C9=NC(C%10=CC=CC=C%10)=NC(C%11=CC=CC=C%11)=N9)C=C5)C=C1
109,TRZ-mCz,"9,9'-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)-[1,1'-biphenyl]-2,3'-diyl)bis(9H-carbazole)",C1(N2C(C=CC=C3)=C3C4=C2C=CC=C4)=CC(C5=C(N6C(C=CC=C7)=C7C8=C6C=CC=C8)C=C(C9=NC(C%10=CC=CC=C%10)=NC(C%11=CC=CC=C%11)=N9)C=C5)=CC=C1
110,TRZ-ptCz,"9,9'-(4-(4,6-diphenyl-1,3,5-triazin-2-yl)-[1,1'-biphenyl]-2,4'-diyl)bis(3,6-di-tert-butyl-9H-carbazole)",CC(C)(C)C(C=C1)=CC2=C1N(C3=C2C=C(C(C)(C)C)C=C3)C(C=C(C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C=C7)=C7C8=CC=C(N9C(C=CC(C(C)(C)C)=C%10)=C%10C%11=C9C=CC(C(C)(C)C)=C%11)C=C8
111,TRZ-mtCz,"2,6-di-tert-butyl-9-(2'-(3,6-di-tert-butyl-9H-carbazol-9-yl)-4'-(4,6-diphenyl-1,3,5-triazin-2-yl)-[1,1'-biphenyl]-3-yl)-9H-carbazole",CC(C)(C)C(C=C1)=CC2=C1N(C3=C2C=C(C(C)(C)C)C=C3)C(C=C(C4=NC(C5=CC=CC=C5)=NC(C6=CC=CC=C6)=N4)C=C7)=C7C8=CC=CC(N9C(C=CC(C(C)(C)C)=C%10)=C%10C%11=C9C=C(C(C)(C)C)C=C%11)=C8
112,PTZBNO,None,CC(C(C=C1)=CC2=C1OC3=C(N4C(C5=CC=C6)=C6SC7=C4C=CC=C7)C(B5C(C=C(C(C)(C)C)C=C8)=C8O9)=C9C%10=C3B2C%11=C%12N%10C(C=CC=C%13)=C%13SC%12=CC=C%11)(C)C
113,PXZBNO,None,CC(C(C=C1)=CC2=C1OC3=C(N4C(C5=CC=C6)=C6OC7=C4C=CC=C7)C(B5C(C=C(C(C)(C)C)C=C8)=C8O9)=C9C%10=C3B2C%11=C%12N%10C(C=CC=C%13)=C%13OC%12=CC=C%11)(C)C
114,DtBuCzB,None,CC(C1=CC2=C(C=C1)N(C(C2=CC(C(C)(C)C)=C3)=C3B4C5=C6N7C8=C(C=C(C(C)(C)C)C=C8)C6=CC(C(C)(C)C)=C5)C9=C4C7=CC=C9)(C)C
115,BN-TB,None,CC(C1=CC2=C(C=C1)N(C(C2=CC(C(C)(C)C)=C3)=C3B4C5=C6N7C8=C(C=C(C(C)(C)C)C=C8)C6=CC(C(C)(C)C)=C5)C9=C4C7=CC(C%10=C(C%11=CC=CC=C%11)C(C%12=CC=CC=C%12)=C(C%13=CC=CC=C%13)C(C%14=CC=CC=C%14)=C%10)=C9)(C)C
116,BN-PB,None,CC(C1=CC2=C(C=C1)N(C(C2=CC(C(C)(C)C)=C3)=C3B4C5=C6N7C8=C(C=C(C(C)(C)C)C=C8)C6=CC(C(C)(C)C)=C5)C9=C4C7=CC(C%10=CC=C(C%11=C(C%12=CC=CC=C%12)C(C%13=CC=CC=C%13)=C(C%14=CC=CC=C%14)C(C%15=CC=CC=C%15)=C%11)C=C%10)=C9)(C)C
117,QAO-0,"3,7,11-tris(4-methoxyphenyl)quinolino[3,2,1-de]acridine-5,9-dione",O=C1C2=C(C=CC(C3=CC=C(OC)C=C3)=C2)N(C4=C1C=C(C5=CC=C(OC)C=C5)C=C4C6=O)C7=C6C=C(C8=CC=C(OC)C=C8)C=C7
118,QAO-1,"3,7,11-tris(4-((5-(4-methoxy-9H-carbazol-9-yl)pentyl)oxy)phenyl)quinolino[3,2,1-de]acridine-5,9-dione",O=C1C2=C(C=CC(C3=CC=C(OCCCCCN4C(C=CC=C5)=C5C6=C4C=CC=C6OC)C=C3)=C2)N(C7=C1C=C(C8=CC=C(OCCCCCN9C(C=CC=C%10)=C%10C%11=C9C=CC=C%11OC)C=C8)C=C7C%12=O)C%13=C%12C=C(C%14=CC=C(OCCCCCN%15C(C=CC=C%16OC)=C%16C%17=C%15C=CC=C%17)C=C%14)C=C%13
